study,site,assessment.file,feeding.schedule.file,date,AdultBees_BH_mean,Honey_BH_mean,Pupae_BH_mean,Larvae_BH_mean,Pollen_BH_mean,ZeroAdultReps
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,11/21/2013,0,19.72708095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,12/21/2013,0,19.72708095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,1/21/2014,0,19.72708095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,2/21/2014,0,19.72708095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,3/21/2014,0,19.72708095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,4/21/2014,0,19.72708095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,7/21/2013,0,8.237129598,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,8/21/2013,0,23.5055296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,9/21/2013,0,32.8953296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,10/21/2013,0,42.2851296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,11/21/2013,0,46.9800296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,12/21/2013,0,46.9800296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,1/21/2014,0,46.9800296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,2/21/2014,0,46.9800296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,3/21/2014,0,46.9800296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,4/21/2014,0,46.9800296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,7/21/2013,0,4.245880946,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,8/21/2013,0,11.88008095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,9/21/2013,0,11.88008095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,10/21/2013,0,30.63308095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,11/21/2013,0,40.00958095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,12/21/2013,0,40.00958095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,1/21/2014,0,40.00958095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,2/21/2014,0,40.00958095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,3/21/2014,0,40.00958095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,4/21/2014,0,40.00958095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,7/21/2013,0,8.237129598,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,8/21/2013,0,23.5055296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,9/21/2013,0,23.5055296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,10/21/2013,0,42.2585296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,11/21/2013,0,51.6350296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,12/21/2013,0,51.6350296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,1/21/2014,0,51.6350296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,2/21/2014,0,51.6350296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,3/21/2014,0,51.6350296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_12_FeedingSchedule.txt,4/21/2014,0,51.6350296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,7/21/2013,0,4.245880946,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,8/21/2013,0,11.88008095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,9/21/2013,0,24.38208095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,10/21/2013,0,36.88408095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,11/21/2013,0,43.13508095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,12/21/2013,0,43.13508095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,1/21/2014,0,43.13508095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,2/21/2014,0,43.13508095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,3/21/2014,0,43.13508095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_13_FeedingSchedule.txt,4/21/2014,0,43.13508095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,7/21/2013,0,8.237129598,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,8/21/2013,0,23.5055296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,9/21/2013,0,36.0075296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,10/21/2013,0,48.5095296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,11/21/2013,0,54.7605296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,12/21/2013,0,54.7605296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,1/21/2014,0,54.7605296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,2/21/2014,0,54.7605296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,3/21/2014,0,54.7605296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_14_FeedingSchedule.txt,4/21/2014,0,54.7605296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,7/21/2013,0,4.245880946,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,8/21/2013,0,11.88008095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,9/21/2013,0,11.88008095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,10/21/2013,0,36.88408095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,11/21/2013,0,49.38608095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,12/21/2013,0,49.38608095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,1/21/2014,0,49.38608095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,2/21/2014,0,49.38608095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,3/21/2014,0,49.38608095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_15_FeedingSchedule.txt,4/21/2014,0,49.38608095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,7/21/2013,0,8.237129598,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,8/21/2013,0,23.5055296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,9/21/2013,0,23.5055296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,10/21/2013,0,48.5095296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,11/21/2013,0,61.0115296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,12/21/2013,0,61.0115296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,1/21/2014,0,61.0115296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,2/21/2014,0,61.0115296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,3/21/2014,0,61.0115296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_16_FeedingSchedule.txt,4/21/2014,0,61.0115296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,7/21/2013,0,8.237129598,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,8/21/2013,0,23.5055296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,9/21/2013,0,26.6443296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,10/21/2013,0,29.7831296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,11/21/2013,0,31.3525296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,12/21/2013,0,31.3525296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,1/21/2014,0,31.3525296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,2/21/2014,0,31.3525296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,3/21/2014,0,31.3525296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_2_FeedingSchedule.txt,4/21/2014,0,31.3525296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,7/21/2013,0,4.245880946,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,8/21/2013,0,11.88008095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,9/21/2013,0,11.88008095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,10/21/2013,0,18.13108095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,11/21/2013,0,21.25658095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,12/21/2013,0,21.25658095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,1/21/2014,0,21.25658095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,2/21/2014,0,21.25658095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,3/21/2014,0,21.25658095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_3_FeedingSchedule.txt,4/21/2014,0,21.25658095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,7/21/2013,0,8.237129598,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,8/21/2013,0,23.5055296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,9/21/2013,0,23.5055296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,10/21/2013,0,29.7565296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,11/21/2013,0,32.8820296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,12/21/2013,0,32.8820296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,1/21/2014,0,32.8820296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,2/21/2014,0,32.8820296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,3/21/2014,0,32.8820296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_4_FeedingSchedule.txt,4/21/2014,0,32.8820296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,7/21/2013,0,4.245880946,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,8/21/2013,0,11.88008095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,9/21/2013,0,18.13108095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,10/21/2013,0,24.38208095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,11/21/2013,0,27.50758095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,12/21/2013,0,27.50758095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,1/21/2014,0,27.50758095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,2/21/2014,0,27.50758095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,3/21/2014,0,27.50758095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_5_FeedingSchedule.txt,4/21/2014,0,27.50758095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,7/21/2013,0,8.237129598,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,8/21/2013,0,23.5055296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,9/21/2013,0,29.7565296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,10/21/2013,0,36.0075296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,11/21/2013,0,39.1330296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,12/21/2013,0,39.1330296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,1/21/2014,0,39.1330296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,2/21/2014,0,39.1330296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,3/21/2014,0,39.1330296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_6_FeedingSchedule.txt,4/21/2014,0,39.1330296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,7/21/2013,0,4.245880946,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,8/21/2013,0,11.88008095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,9/21/2013,0,11.88008095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,10/21/2013,0,24.38208095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,11/21/2013,0,30.63308095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,12/21/2013,0,30.63308095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,1/21/2014,0,30.63308095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,2/21/2014,0,30.63308095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,3/21/2014,0,30.63308095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_7_FeedingSchedule.txt,4/21/2014,0,30.63308095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,7/21/2013,0,8.237129598,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,8/21/2013,0,23.5055296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,9/21/2013,0,23.5055296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,10/21/2013,0,36.0075296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,11/21/2013,0,42.2585296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,12/21/2013,0,42.2585296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,1/21/2014,0,42.2585296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,2/21/2014,0,42.2585296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,3/21/2014,0,42.2585296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_8_FeedingSchedule.txt,4/21/2014,0,42.2585296,0,0,180.8625736,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,7/21/2013,0,4.245880946,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,8/21/2013,0,11.88008095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,9/21/2013,0,21.26988095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,10/21/2013,0,30.65968095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,11/21/2013,0,35.35458095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,12/21/2013,0,35.35458095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,1/21/2014,0,35.35458095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,2/21/2014,0,35.35458095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,3/21/2014,0,35.35458095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_58_Nov2018.txt,Combi_HFS_9_FeedingSchedule.txt,4/21/2014,0,35.35458095,0,0,410.5593274,20
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,7/21/2013,13016.1,13.61668646,9683.75,2634.3,506.3388535,0
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,8/21/2013,18292.15,12.49782683,8367.75,3771.55,474.5375824,0
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,9/21/2013,16470.95,11.45518911,4319.25,1706.85,456.6293059,0
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,10/21/2013,12411.55,10.17020164,1534.5,555.2,441.3379451,0
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,11/21/2013,9713.55,8.420231638,432.9,149.95,207.8679878,0
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,12/21/2013,7514.25,4.874349103,117.25,39.9,50.68732626,0
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,1/21/2014,4957.45,2.016782714,82.1,119.5,9.32368626,0
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,2/21/2014,2153.95,1.072941595,879.2,517.55,74.64781137,1
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,3/21/2014,1336.1,1.673345379,824.15,543,122.9423855,6
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_1_FeedingSchedule.txt,4/21/2014,2106,2.035669053,1762,1131.4,172.706908,6
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,7/21/2013,15755.25,17.07305275,9728.1,4944.4,621.3515483,0
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,8/21/2013,24780.85,20.31831817,8370.3,3418.35,640.5355071,0
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,9/21/2013,21992.15,21.06746635,4320.8,1701.25,745.782629,0
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,10/21/2013,18271.35,24.1951586,1546.7,560.65,487.0088741,0
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,11/21/2013,14787.25,23.47276945,428.7,148.95,243.7666856,0
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,12/21/2013,12407.85,18.49337756,115.3,39.85,79.81664485,0
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,1/21/2014,9143.9,14.06960398,81.3,121.85,33.99849244,0
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,2/21/2014,6793.75,10.89366487,2041.4,1311.2,97.70524109,0
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,3/21/2014,6818.1,10.37452017,2508.3,3875.05,360.174909,0
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_10_FeedingSchedule.txt,4/21/2014,10564.75,11.03545819,9724.25,6102.25,978.2274855,0
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,7/21/2013,13016.1,13.61668646,9683.75,2634.3,506.3388535,0
LSCFS_2013_1,G,HICC_77_Nov2018.txt,Combi_HFS_11_FeedingSchedule.txt,8/21/2013,18292.15,12.49782683,8367.75,3771.55,474.5375824,0
